Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8
-20,-9,2,1,-29,-29,-41,-21
-20,-9,2,1,-29,-29,-40,-20
-20,-9,2,1,-29,-29,-40,-20
-19,-10,1,0,-29,-29,-41,-21
-19,-10,2,1,-28,-28,-40,-20
-20,-9,2,1,-28,-29,-40,-21
-20,-9,2,1,-29,-29,-41,-21
-20,-9,2,1,-29,-29,-40,-21
-22,-8,3,1,-29,-28,-40,-21
-22,-8,3,1,-30,-29,-41,-21
-20,-9,2,1,-30,-29,-40,-21
-20,-9,3,1,-29,-28,-40,-21
-20,-9,3,1,-29,-28,-40,-20
-19,-10,1,0,-29,-29,-41,-21
-19,-10,2,1,-28,-29,-40,-20
-20,-9,3,1,-28,-29,-40,-20
-20,-9,2,1,-29,-29,-41,-22
-20,-9,2,1,-29,-29,-40,-21
-21,-8,3,1,-29,-28,-40,-21
-21,-8,3,1,-30,-28,-40,-21
-20,-9,2,1,-29,-28,-40,-20
-20,-9,2,1,-29,-28,-40,-20
-20,-9,2,1,-29,-29,-40,-21
-18,-10,1,0,-29,-29,-40,-21
-19,-10,2,1,-28,-29,-40,-20
-20,-9,2,1,-28,-28,-40,-20
-20,-9,2,0,-29,-29,-40,-21
-20,-9,2,1,-29,-29,-40,-21
-21,-8,4,1,-29,-28,-39,-21
-21,-8,3,1,-29,-28,-40,-21
-20,-9,2,0,-29,-28,-40,-21
-19,-9,3,1,-28,-28,-39,-20
-19,-9,2,1,-28,-28,-39,-20
-18,-10,2,0,-28,-29,-40,-20
-19,-10,2,1,-27,-28,-39,-20
-20,-9,2,1,-28,-28,-39,-20
-20,-9,2,0,-29,-29,-40,-20
-20,-9,2,0,-29,-28,-40,-21
-21,-8,3,1,-29,-28,-39,-21
-21,-8,3,1,-30,-28,-40,-21
-20,-9,2,0,-29,-28,-40,-21
-19,-9,2,1,-28,-28,-39,-20
-20,-9,2,1,-28,-28,-39,-20
-18,-10,1,0,-28,-29,-40,-20
-18,-10,2,0,-27,-28,-39,-19
-20,-9,2,1,-28,-28,-39,-20
-20,-9,2,0,-29,-28,-40,-21
-20,-9,2,1,-28,-28,-40,-21
-21,-8,3,1,-29,-28,-39,-20
-20,-8,3,1,-29,-28,-40,-21
-20,-9,2,0,-29,-28,-39,-20
-19,-9,2,0,-28,-28,-39,-20
-19,-9,2,0,-28,-28,-39,-20
-18,-10,1,0,-28,-28,-39,-20
-18,-10,2,0,-27,-28,-39,-19
-19,-9,2,1,-27,-28,-39,-20
-20,-9,2,0,-29,-28,-40,-21
-20,-9,2,0,-28,-28,-39,-21
-21,-8,3,2,-28,-27,-39,-20
-20,-8,3,1,-29,-28,-39,-21
-19,-9,2,0,-29,-28,-39,-20
-20,-9,2,1,-28,-27,-39,-20
-19,-9,2,1,-28,-27,-39,-19
-18,-10,1,0,-28,-28,-40,-20
-18,-10,2,0,-27,-28,-39,-20
-19,-9,2,1,-28,-28,-39,-20
-19,-9,2,0,-28,-28,-39,-20
-20,-9,2,0,-27,-28,-39,-20
-21,-8,3,1,-28,-27,-39,-20
-20,-8,3,1,-29,-28,-39,-20
-19,-8,2,1,-28,-27,-39,-20
-19,-9,3,1,-28,-27,-38,-20
-19,-9,2,1,-28,-27,-39,-20
-18,-10,1,0,-28,-28,-39,-20
-18,-10,2,0,-27,-28,-39,-20
-19,-9,3,1,-27,-27,-38,-20
-19,-9,2,0,-28,-28,-39,-21
-19,-9,2,0,-28,-28,-39,-21
-21,-8,3,1,-28,-27,-38,-20
-21,-8,3,1,-28,-27,-38,-20
-19,-9,2,0,-27,-27,-39,-20
-19,-8,2,1,-27,-27,-38,-19
-19,-9,2,1,-28,-27,-38,-19
-18,-10,2,0,-27,-28,-39,-20
-18,-10,2,0,-26,-27,-38,-19
-19,-9,2,0,-27,-27,-38,-19
-19,-9,2,0,-28,-28,-39,-20
-19,-9,2,0,-28,-28,-39,-20
-20,-8,3,1,-28,-27,-38,-20
-20,-8,3,1,-29,-27,-38,-21
-19,-9,2,0,-28,-27,-39,-20
-19,-9,2,1,-27,-27,-38,-19
-19,-9,2,1,-27,-27,-37,-19
-18,-10,1,0,-27,-28,-39,-20
-18,-10,2,0,-26,-27,-38,-19
-19,-9,3,1,-27,-27,-38,-19
-19,-9,2,0,-28,-28,-39,-20
-19,-9,2,0,-28,-28,-39,-20
-20,-8,3,1,-28,-27,-38,-20
-20,-7,3,1,-29,-27,-38,-20
-19,-9,3,0,-28,-27,-38,-20
-19,-9,2,0,-27,-26,-38,-19
-19,-9,2,1,-27,-27,-38,-19
-18,-10,1,0,-27,-27,-38,-20
-18,-10,1,0,-26,-27,-38,-19
-19,-9,2,0,-27,-27,-38,-19
-19,-9,2,0,-28,-27,-38,-20
-19,-8,2,0,-27,-27,-38,-20
-20,-8,3,1,-28,-27,-38,-20
-20,-7,3,1,-28,-27,-38,-20
-19,-8,2,0,-28,-27,-38,-20
-19,-9,2,1,-27,-27,-37,-19
-19,-8,2,1,-27,-27,-37,-19
-18,-9,1,0,-27,-27,-38,-19
-17,-10,1,0,-26,-27,-37,-19
-18,-9,2,0,-27,-27,-38,-19
-19,-9,2,0,-28,-27,-38,-20
-19,-9,2,0,-27,-27,-38,-20
-20,-8,3,1,-27,-27,-38,-20
-20,-7,3,1,-28,-27,-38,-20
-19,-8,2,0,-28,-27,-38,-20
-19,-9,2,1,-27,-26,-37,-19
-18,-9,2,0,-27,-27,-37,-19
-17,-9,1,0,-27,-28,-38,-20
-17,-10,1,0,-26,-27,-37,-19
-19,-8,2,1,-27,-27,-37,-19
-19,-8,2,0,-27,-27,-38,-20
-19,-8,2,0,-28,-27,-38,-20
-20,-8,3,1,-27,-26,-37,-20
-20,-7,3,1,-28,-26,-37,-19
-19,-9,2,0,-27,-26,-37,-20
-19,-9,2,1,-27,-26,-37,-19
-19,-8,2,1,-27,-26,-37,-19
-17,-9,2,0,-26,-26,-36,-18
-14,-7,6,1,-23,-22,-33,-15
-13,-5,10,2,-22,-18,-30,-13
-12,-5,12,2,-22,-17,-29,-13
-10,-4,15,4,-20,-14,-26,-11
-7,-5,20,5,-17,-9,-23,-7
-4,-5,23,6,-15,-6,-20,-5
-1,-6,25,5,-14,-4,-18,-3
1,-6,28,6,-11,-1,-15,0
2,-7,29,6,-9,0,-13,0
4,-6,30,6,-9,1,-13,1
4,-4,31,6,-8,2,-12,2
4,-4,33,7,-8,3,-11,3
6,-5,33,6,-8,4,-11,2
5,-6,33,6,-8,4,-10,3
5,-5,34,7,-8,4,-10,3
4,-4,35,8,-9,5,-10,3
5,-6,34,7,-8,4,-10,3
5,-8,32,6,-7,3,-11,3
6,-10,31,6,-8,2,-11,2
6,-11,30,6,-8,1,-12,2
7,-11,30,6,-7,1,-11,3
4,-9,30,6,-8,1,-12,2
3,-8,29,6,-10,0,-14,0
3,-7,29,6,-10,0,-14,0
2,-7,30,6,-10,0,-13,0
0,-7,27,5,-12,-2,-15,-2
0,-9,25,5,-13,-4,-17,-2
0,-9,24,5,-13,-4,-17,-2
0,-10,22,5,-13,-6,-19,-3
-1,-12,19,3,-14,-8,-21,-5
-2,-11,18,3,-15,-9,-22,-6
-5,-9,18,4,-16,-10,-23,-7
-7,-10,15,3,-18,-13,-26,-10
-8,-10,14,2,-19,-15,-26,-10
-10,-7,13,3,-20,-16,-27,-11
-12,-6,12,3,-22,-16,-29,-12
-14,-8,8,1,-23,-20,-31,-14
-15,-7,6,1,-24,-22,-33,-15
-17,-7,5,1,-25,-23,-34,-17
-17,-9,2,0,-26,-26,-37,-19
-17,-10,1,1,-26,-27,-37,-18
-18,-9,2,1,-26,-26,-36,-19
-18,-8,1,0,-27,-27,-37,-20
-19,-8,1,0,-27,-27,-37,-20
-20,-7,2,1,-26,-26,-36,-19
-20,-7,3,1,-27,-26,-37,-19
-19,-8,2,0,-27,-26,-37,-20
-18,-8,2,0,-26,-26,-36,-19
-18,-8,2,1,-26,-26,-36,-18
-17,-9,1,0,-27,-27,-37,-19
-17,-10,0,0,-25,-26,-37,-19
-18,-9,2,0,-25,-26,-36,-18
-19,-8,2,0,-27,-26,-37,-19
-18,-8,1,0,-27,-26,-37,-19
-19,-8,2,1,-26,-26,-37,-19
-19,-7,3,1,-27,-26,-37,-19
-19,-8,1,0,-27,-26,-37,-19
-18,-8,2,0,-26,-26,-36,-19
-18,-8,2,1,-25,-25,-35,-18
-17,-9,1,0,-26,-26,-37,-19
-16,-10,0,0,-25,-26,-37,-19
-18,-8,2,1,-25,-26,-36,-18
-19,-8,1,0,-26,-26,-37,-19
-18,-8,1,0,-26,-26,-37,-19
-19,-8,2,1,-26,-26,-36,-19
-20,-7,2,1,-27,-26,-36,-19
-19,-8,2,0,-27,-26,-37,-19
-18,-8,2,0,-26,-26,-36,-19
-18,-8,2,1,-26,-25,-35,-18
-17,-9,1,0,-26,-26,-36,-19
-16,-9,1,0,-25,-26,-36,-18
-18,-8,1,0,-25,-25,-36,-19
-18,-8,2,0,-26,-26,-36,-20
-18,-8,1,0,-26,-26,-36,-19
-19,-8,2,1,-26,-25,-36,-19
-21,-7,4,1,-27,-27,-37,-20
-25,-9,10,2,-32,-35,-44,-25
-29,-14,18,4,-35,-42,-50,-30
-34,-16,25,6,-38,-48,-55,-34
-38,-17,30,7,-41,-55,-61,-39
-38,-11,27,5,-41,-52,-59,-37
-34,-2,17,3,-37,-42,-50,-31
-25,8,0,-2,-29,-24,-36,-21
-8,32,-32,-11,-15,7,-10,-1
12,58,-71,-21,2,47,22,24
37,81,-113,-32,21,89,57,51
64,102,-156,-44,42,130,91,78
90,123,-198,-54,62,172,126,107
116,145,-241,-65,83,213,160,134
142,165,-283,-77,102,253,193,161
169,180,-323,-87,123,292,226,188
193,188,-356,-93,142,327,256,212
216,187,-383,-99,157,352,278,231
233,189,-405,-104,170,373,296,246
244,193,-420,-107,179,390,310,258
249,191,-425,-107,184,396,316,263
254,179,-424,-106,185,393,315,263
253,169,-416,-103,183,386,309,260
245,160,-403,-99,177,373,299,252
234,150,-385,-95,168,354,283,239
222,137,-363,-89,159,331,265,225
204,120,-332,-81,145,303,241,206
182,99,-295,-71,127,266,211,182
158,78,-255,-61,108,227,178,156
132,54,-211,-49,88,184,143,128
105,27,-164,-36,67,139,106,99
80,2,-122,-24,46,96,70,70
55,-15,-81,-14,27,57,37,44
29,-34,-40,-3,7,17,4,17
2,-51,-6,0,-14,-24,-31,-10
-25,-74,4,1,-35,-70,-68,-40
-53,-91,6,1,-57,-111,-103,-68
-73,-84,6,1,-71,-131,-121,-84
-79,-67,5,1,-74,-129,-121,-86
-73,-55,6,2,-68,-114,-109,-77
-59,-42,7,3,-57,-90,-89,-61
-44,-30,6,2,-46,-67,-71,-47
-31,-22,6,1,-36,-48,-54,-33
-23,-13,6,2,-29,-33,-42,-23
-20,-10,5,1,-27,-29,-39,-21
-19,-11,5,1,-26,-29,-38,-20
-20,-10,5,2,-26,-29,-38,-20
-20,-10,6,1,-27,-29,-39,-21
-20,-10,6,1,-27,-29,-39,-21
-21,-9,6,2,-27,-29,-38,-21
-21,-8,6,2,-28,-28,-38,-21
-21,-9,5,1,-28,-29,-39,-21
-20,-9,6,2,-27,-29,-38,-20
-20,-10,6,2,-27,-28,-37,-20
-19,-10,5,1,-27,-29,-38,-21
-19,-11,5,0,-26,-29,-38,-20
-19,-10,6,1,-26,-29,-37,-20
-20,-10,6,1,-27,-29,-38,-21
-20,-10,6,1,-27,-29,-38,-21
-21,-9,6,1,-27,-29,-38,-21
-21,-8,7,2,-27,-28,-38,-21
-20,-9,6,1,-28,-29,-38,-21
-20,-10,6,2,-27,-28,-37,-20
-19,-10,6,2,-27,-28,-37,-20
-19,-10,5,1,-27,-29,-38,-20
-18,-11,5,1,-26,-29,-38,-20
-19,-10,6,2,-26,-29,-37,-20
-19,-10,6,1,-27,-29,-38,-21
-20,-10,6,1,-27,-29,-38,-21
-19,-10,5,1,-27,-28,-38,-20
-18,-11,4,1,-26,-28,-38,-20
-18,-10,5,2,-26,-28,-37,-20
-19,-9,5,1,-28,-29,-38,-21
-20,-9,6,1,-27,-29,-38,-21
-20,-9,6,2,-27,-28,-38,-20
-21,-8,7,2,-27,-28,-37,-20
-21,-9,6,1,-28,-28,-37,-21
-20,-10,5,2,-27,-28,-37,-20
-19,-9,6,2,-26,-27,-36,-19
-17,-8,8,2,-25,-25,-35,-18
-15,-9,9,2,-24,-24,-34,-17
-16,-8,10,3,-23,-23,-33,-16
-15,-6,13,3,-23,-21,-31,-15
-14,-7,14,3,-22,-19,-30,-15
-12,-7,15,4,-21,-18,-29,-13
-13,-7,17,5,-21,-17,-27,-12
-12,-8,16,4,-21,-18,-28,-13
-11,-8,17,4,-20,-17,-27,-12
-9,-7,20,5,-18,-14,-25,-10
-8,-7,20,5,-18,-13,-24,-9
-6,-9,20,4,-17,-14,-24,-10
-7,-9,21,5,-16,-13,-23,-9
-6,-9,22,4,-16,-11,-23,-8
-6,-8,23,5,-16,-11,-23,-8
-6,-5,25,6,-15,-9,-21,-7
-6,-4,26,6,-15,-8,-20,-6
-3,-7,26,6,-15,-8,-20,-6
-3,-7,27,6,-14,-7,-19,-5
-2,-7,28,6,-12,-5,-17,-3
0,-6,31,7,-11,-2,-14,-1
4,-5,36,8,-8,1,-11,1
6,-2,41,10,-6,6,-7,4
7,0,44,10,-5,9,-5,6
8,0,46,10,-4,11,-3,7
11,1,50,11,-2,15,0,9
12,5,55,13,0,20,4,13
16,6,59,14,1,23,7,15
19,7,63,15,4,28,11,18
23,7,66,16,6,32,14,21
27,6,69,16,8,35,16,24
30,7,73,17,11,38,20,26
32,9,78,19,13,43,24,30
34,12,83,20,15,47,27,32
36,14,87,21,16,51,30,34
39,14,90,21,19,55,33,37
41,15,95,23,21,58,37,40
43,15,96,22,21,59,38,40
45,15,98,23,22,62,40,43
46,15,100,24,24,64,42,45
48,14,100,23,25,65,43,45
50,11,100,22,26,65,43,46
50,12,101,23,27,66,44,47
51,14,103,23,27,68,45,47
52,15,105,24,28,69,46,48
51,15,105,24,28,69,47,48
50,16,105,24,27,69,46,48
49,14,102,23,25,67,44,46
49,12,100,23,26,65,43,46
49,10,99,23,26,64,42,45
47,10,96,22,24,61,40,43
47,7,93,21,23,58,37,42
45,7,92,21,22,57,36,40
42,7,90,20,21,54,34,38
40,6,87,19,19,51,31,36
39,3,84,18,18,49,29,35
36,3,82,18,16,46,27,33
34,3,78,17,14,43,24,30
32,1,74,16,13,39,21,28
31,-1,71,15,12,36,19,27
29,-4,66,14,10,32,15,24
28,-8,61,12,8,28,12,21
26,-11,59,12,8,25,10,20
23,-13,55,10,5,20,6,16
20,-13,51,9,2,17,2,13
17,-10,49,10,1,15,1,12
13,-8,47,10,0,13,0,10
11,-9,44,9,-2,9,-3,7
11,-11,42,8,-3,8,-4,7
10,-12,39,8,-3,6,-6,6
8,-11,37,7,-4,4,-8,4
7,-12,34,6,-6,1,-10,2
5,-12,32,6,-7,0,-11,1
3,-11,31,6,-9,-1,-13,0
1,-11,29,5,-10,-3,-15,-2
0,-11,27,5,-11,-6,-17,-3
-3,-9,27,6,-13,-6,-17,-4
-3,-8,25,5,-14,-8,-19,-6
-4,-10,22,4,-14,-10,-20,-6
-5,-11,21,4,-15,-11,-21,-7
-6,-10,19,4,-16,-13,-23,-8
-5,-13,17,3,-16,-15,-25,-9
-7,-13,16,3,-17,-16,-25,-10
-10,-11,15,3,-18,-17,-27,-12
-11,-10,13,3,-20,-19,-28,-14
-14,-9,11,2,-22,-21,-31,-15
-16,-9,10,3,-22,-22,-31,-16
-18,-8,8,2,-24,-24,-33,-18
-18,-7,7,2,-24,-25,-34,-18
-18,-7,7,2,-24,-25,-34,-18
-18,-8,6,2,-25,-25,-34,-18
-18,-10,3,0,-25,-28,-37,-20
-19,-10,3,0,-26,-29,-37,-20
-20,-9,3,0,-27,-29,-38,-21
-21,-9,2,0,-27,-29,-38,-22
-21,-9,3,1,-26,-29,-37,-21
-22,-8,4,2,-27,-28,-37,-21
-21,-9,3,1,-27,-29,-38,-22
-21,-9,2,0,-26,-29,-38,-21
-20,-9,3,1,-26,-29,-37,-21
-20,-9,2,0,-26,-29,-37,-21
-19,-10,1,0,-26,-30,-37,-21
-19,-10,3,1,-25,-29,-37,-20
-20,-9,3,1,-26,-29,-37,-21
-20,-9,2,1,-27,-29,-38,-21
-20,-9,2,1,-27,-29,-38,-21
-22,-8,3,1,-27,-29,-37,-21
-22,-8,3,1,-27,-29,-37,-21
-20,-9,3,1,-26,-29,-37,-21
-20,-9,3,1,-26,-28,-36,-20
-20,-9,2,1,-26,-29,-37,-20
-19,-10,1,0,-26,-29,-37,-20
-19,-10,2,1,-24,-29,-36,-20
-20,-9,2,1,-26,-29,-37,-20
-20,-9,2,1,-26,-29,-37,-21
-20,-9,2,1,-26,-29,-37,-21
-22,-8,4,1,-26,-29,-36,-21
-21,-9,3,1,-27,-29,-37,-21
-20,-9,2,1,-26,-29,-37,-21
-20,-9,3,1,-25,-28,-36,-20
-20,-9,3,1,-26,-29,-36,-20
-18,-11,1,0,-26,-29,-37,-21
-19,-10,2,1,-25,-28,-37,-20
-20,-9,2,1,-26,-28,-37,-21
-20,-9,2,1,-26,-29,-37,-21
-20,-9,2,0,-26,-29,-37,-21
-22,-8,3,2,-26,-28,-36,-20
-21,-8,3,1,-26,-28,-36,-21
-20,-9,3,1,-26,-28,-36,-21
-20,-9,2,1,-26,-28,-36,-20
-19,-9,2,1,-26,-28,-36,-20
-18,-10,1,0,-26,-29,-37,-20
-19,-10,2,1,-24,-28,-36,-20
-20,-9,3,1,-26,-28,-36,-20
-20,-9,2,0,-26,-29,-37,-21
-20,-9,2,0,-26,-29,-37,-21
-21,-8,4,1,-26,-28,-36,-20
-21,-9,3,1,-26,-28,-36,-21
-20,-9,3,0,-26,-28,-36,-21
-20,-9,3,1,-25,-28,-36,-20
-19,-10,3,1,-25,-28,-36,-20
-18,-10,2,0,-25,-29,-37,-20
-19,-10,2,0,-25,-28,-36,-20
-20,-9,3,1,-26,-28,-36,-20
-20,-9,2,0,-26,-29,-36,-21
-20,-9,2,1,-25,-28,-36,-21
-21,-8,4,2,-26,-28,-36,-20
-21,-8,3,1,-27,-28,-36,-21
-20,-9,3,0,-26,-28,-36,-20
-19,-9,3,1,-25,-28,-35,-20
-19,-9,2,1,-25,-28,-36,-20
-18,-10,1,0,-25,-29,-37,-20
-19,-10,2,1,-24,-28,-36,-20
-19,-9,3,1,-25,-28,-36,-20
-20,-8,3,0,-26,-29,-36,-21
-20,-8,3,0,-26,-29,-37,-21
-21,-8,3,1,-25,-28,-36,-20
-21,-8,3,1,-26,-28,-36,-20
-20,-9,3,1,-25,-28,-36,-20
-20,-9,3,1,-25,-27,-35,-20
-19,-9,2,1,-25,-28,-35,-20
-18,-10,1,0,-25,-28,-36,-20
-18,-10,2,0,-24,-28,-36,-20
-19,-9,2,1,-25,-28,-36,-20
-20,-9,2,1,-26,-28,-36,-21
-20,-9,3,1,-25,-28,-36,-21
-21,-8,3,2,-25,-27,-35,-20
-21,-8,3,1,-26,-28,-36,-21
-20,-9,2,1,-26,-28,-36,-20
-19,-9,3,1,-24,-27,-35,-19
-19,-9,3,1,-25,-28,-35,-20
-18,-10,1,0,-25,-28,-36,-20
-18,-10,2,1,-24,-28,-35,-19
-20,-9,2,1,-25,-27,-36,-20
-20,-9,2,0,-24,-28,-36,-21
-19,-9,2,0,-25,-28,-36,-21
-21,-8,4,1,-25,-28,-35,-20
-21,-8,3,1,-26,-28,-36,-21
-19,-9,2,0,-26,-28,-36,-20
-19,-9,3,1,-25,-27,-35,-20
-19,-9,2,0,-26,-28,-35,-20
-18,-10,1,0,-25,-28,-36,-20
-18,-10,2,0,-24,-27,-35,-19
-19,-9,2,1,-25,-27,-35,-19
-20,-9,2,0,-25,-28,-36,-20
-19,-9,2,0,-25,-28,-36,-20
-20,-8,4,2,-25,-27,-35,-20
-20,-8,3,1,-25,-27,-35,-20
-19,-9,2,0,-25,-27,-35,-20
-19,-9,3,1,-25,-27,-35,-19
-19,-9,3,1,-25,-27,-35,-19
-18,-10,1,0,-25,-28,-35,-20
-18,-10,2,0,-24,-27,-35,-19
-18,-9,2,0,-25,-27,-35,-19
-19,-9,2,0,-25,-28,-36,-20
-20,-9,2,0,-25,-28,-35,-20
-21,-8,3,1,-25,-27,-35,-19
-20,-8,3,1,-26,-27,-35,-20
-19,-9,2,0,-25,-27,-35,-20
-19,-9,3,1,-24,-27,-34,-19
-19,-9,2,1,-24,-27,-35,-19
-18,-10,2,0,-24,-27,-35,-19
-18,-10,2,0,-24,-27,-35,-19
-19,-9,3,1,-24,-27,-35,-19
-19,-8,2,0,-25,-28,-36,-20
-19,-8,2,1,-25,-27,-35,-20
-20,-8,3,2,-25,-27,-35,-20
-20,-7,3,1,-25,-27,-35,-20
-19,-8,2,0,-25,-27,-35,-20
-19,-9,3,1,-25,-27,-35,-19
-19,-9,2,1,-25,-27,-35,-19
-17,-10,1,0,-24,-27,-35,-20
-17,-10,2,1,-23,-27,-34,-19
-19,-9,2,1,-24,-27,-35,-19
-19,-9,2,0,-25,-28,-35,-20
-19,-9,2,0,-25,-27,-35,-19
-20,-8,4,1,-24,-26,-34,-19
-20,-7,3,1,-25,-27,-35,-20
-19,-8,2,0,-26,-28,-35,-20
-19,-8,3,1,-24,-27,-34,-19
-18,-9,2,1,-24,-27,-34,-19
-17,-10,1,0,-24,-27,-35,-19
-17,-10,2,0,-23,-27,-34,-19
-18,-9,3,1,-24,-27,-34,-19
-19,-9,2,0,-24,-27,-35,-20
-19,-8,2,0,-25,-27,-35,-20
-20,-8,3,1,-25,-27,-34,-19
-20,-7,3,1,-25,-26,-35,-20
-19,-8,2,0,-25,-27,-35,-20
-18,-9,2,1,-24,-27,-34,-19
-18,-9,2,1,-25,-27,-34,-19
-17,-9,1,0,-24,-27,-35,-19
-17,-10,2,0,-23,-27,-34,-19
-18,-9,3,1,-24,-27,-34,-19
-19,-9,2,0,-25,-27,-35,-19
-19,-9,2,0,-24,-27,-35,-20
-20,-7,3,1,-24,-26,-34,-19
-20,-7,3,1,-25,-26,-34,-20
-19,-8,2,0,-25,-27,-34,-20
-18,-9,3,1,-24,-26,-34,-19
-18,-8,2,1,-24,-26,-34,-19
-17,-9,3,0,-23,-26,-33,-18
-14,-8,7,1,-20,-22,-30,-15
-13,-5,10,3,-20,-18,-27,-13
-12,-4,12,3,-19,-17,-26,-13
-9,-4,15,3,-17,-14,-23,-11
-7,-5,20,5,-14,-10,-19,-7
-4,-6,23,5,-13,-6,-16,-5
-1,-6,24,5,-11,-5,-15,-3
1,-6,28,6,-8,-1,-11,0
3,-7,29,6,-7,0,-10,1
4,-7,30,6,-7,0,-10,1
4,-5,31,7,-6,2,-8,2
4,-4,33,7,-6,3,-8,3
5,-6,34,7,-5,4,-7,2
6,-6,34,7,-5,4,-7,2
5,-5,35,8,-5,4,-6,3
4,-4,35,8,-6,4,-6,3
5,-6,34,7,-6,4,-7,3
6,-8,33,7,-5,3,-7,3
6,-10,32,7,-5,2,-7,3
7,-11,31,6,-5,2,-8,2
7,-11,30,6,-4,1,-8,2
4,-9,30,6,-6,0,-9,1
2,-8,29,6,-7,0,-10,0
3,-8,30,6,-7,0,-10,0
2,-7,30,6,-7,0,-10,0
0,-8,28,5,-9,-1,-12,-1
0,-9,25,4,-10,-4,-14,-2
0,-9,25,5,-9,-4,-13,-1
0,-10,22,4,-11,-6,-16,-3
-1,-12,20,3,-11,-8,-18,-5
-2,-11,18,3,-12,-9,-18,-6
-5,-9,18,3,-13,-10,-19,-7
-7,-10,15,3,-15,-13,-22,-9
-8,-10,13,2,-16,-15,-24,-11
-11,-7,13,3,-17,-15,-24,-11
-12,-7,12,3,-19,-16,-25,-12
-13,-8,8,2,-20,-20,-28,-14
-15,-7,7,2,-21,-21,-29,-15
-16,-7,5,1,-22,-22,-30,-16
-16,-9,2,0,-24,-26,-33,-18
-17,-10,1,0,-23,-26,-33,-19
-18,-9,1,1,-23,-26,-33,-19
-18,-8,1,0,-24,-27,-34,-19
-19,-8,2,0,-24,-27,-34,-19
-19,-7,3,1,-24,-26,-33,-19
-19,-7,2,1,-24,-26,-33,-20
-18,-8,1,0,-24,-27,-34,-20
-18,-8,2,1,-23,-26,-33,-19
-18,-8,2,0,-23,-26,-33,-19
-17,-9,1,0,-23,-27,-34,-19
-17,-10,1,0,-23,-27,-33,-18
-18,-9,1,0,-23,-26,-33,-19
-18,-8,2,0,-24,-26,-34,-19
-18,-8,1,0,-24,-26,-34,-19
-19,-7,2,1,-24,-26,-33,-19
-20,-7,2,1,-24,-26,-33,-19
-18,-8,2,0,-24,-26,-33,-19
-18,-8,2,1,-23,-25,-33,-18
-18,-8,2,1,-23,-26,-33,-19
-17,-10,1,0,-23,-27,-33,-19
-17,-10,1,0,-23,-26,-33,-18
-17,-8,2,1,-23,-26,-33,-18
-18,-8,1,0,-24,-26,-34,-19
-18,-8,1,0,-24,-27,-34,-19
-19,-7,2,1,-24,-26,-33,-18
-20,-7,2,1,-24,-26,-33,-19
-18,-8,1,0,-24,-26,-33,-19
-18,-8,2,1,-24,-26,-33,-18
-18,-8,1,1,-24,-26,-33,-18
-17,-9,1,0,-23,-26,-33,-19
-16,-10,1,0,-22,-26,-33,-18
-18,-9,2,1,-23,-26,-33,-18
-18,-8,1,0,-24,-26,-34,-19
-18,-8,1,0,-24,-26,-34,-19
-19,-8,2,1,-23,-26,-33,-19
-20,-7,3,1,-25,-27,-34,-20
-24,-10,9,2,-29,-34,-40,-25
-29,-13,18,4,-31,-41,-46,-29
-34,-15,25,6,-35,-48,-52,-34
-38,-17,30,6,-39,-55,-58,-39
-38,-11,27,5,-38,-52,-56,-38
-34,-2,18,3,-34,-42,-47,-31
-26,8,1,-1,-27,-26,-34,-22
-10,31,-29,-10,-14,5,-9,-2
11,57,-68,-20,4,45,23,23
35,80,-110,-31,23,86,57,49
62,101,-153,-43,43,127,92,76
88,122,-196,-54,64,169,127,105
114,144,-238,-65,84,210,162,133
140,164,-281,-76,104,251,195,160
167,179,-320,-86,125,290,228,186
191,188,-354,-93,144,325,257,210
214,188,-381,-99,159,351,280,230
231,189,-403,-103,173,372,299,246
243,193,-418,-106,182,389,313,258
249,192,-425,-107,186,396,319,263
254,180,-425,-106,187,394,318,263
252,169,-417,-103,186,387,313,260
245,161,-404,-99,180,374,303,252
235,151,-386,-95,172,356,287,240
223,137,-364,-90,162,333,269,226
205,121,-334,-81,148,305,246,207
184,101,-298,-71,131,269,216,184
160,79,-258,-61,112,229,183,157
133,56,-214,-49,92,187,149,130
106,29,-167,-36,70,142,112,101
82,4,-124,-25,50,99,75,72
56,-14,-83,-14,31,59,43,46
30,-33,-43,-5,11,19,9,19
4,-50,-8,0,-10,-22,-25,-8
-23,-72,4,1,-31,-66,-63,-37
-52,-90,6,1,-53,-109,-98,-66
-72,-85,6,1,-68,-130,-117,-83
-79,-67,6,1,-72,-130,-118,-86
-73,-56,7,2,-66,-115,-106,-77
-60,-42,7,2,-55,-92,-87,-62
-45,-31,6,1,-44,-69,-69,-48
-32,-22,6,2,-34,-49,-52,-34
-23,-13,6,2,-27,-34,-39,-23
-19,-11,5,1,-24,-29,-36,-20
-18,-11,5,1,-23,-29,-35,-20
-19,-10,6,2,-24,-29,-35,-20
-20,-10,6,1,-25,-29,-35,-21
-20,-10,6,1,-25,-29,-36,-21
-21,-9,6,1,-25,-29,-35,-21
-22,-8,7,2,-25,-29,-35,-21
-21,-10,6,1,-26,-29,-36,-21
-20,-9,6,1,-24,-29,-35,-20
-20,-9,6,2,-24,-29,-35,-20
-19,-10,5,1,-25,-29,-35,-21
-18,-11,5,1,-24,-29,-35,-20
